Date,Close
2016-11-11,462.24
2016-11-14,465.79
2016-11-15,479.53
2016-11-16,479.24
2016-11-17,445.72
2016-11-18,452.15
2016-11-21,444.47
2016-11-22,438.61
2016-11-23,436.11
2016-11-24,436.3
2016-11-25,440.05
2016-11-28,438.23
2016-11-29,446.29
2016-11-30,450.14
2016-12-02,410.66
2016-12-04,460.13
2016-12-05,479.43
2016-12-07,479.82
2016-12-08,495.67
2016-12-09,490.39
2016-12-10,468.0
2016-12-12,432.56
2016-12-13,434.96
2016-12-14,429.77
2016-12-15,427.95
2016-12-16,434.19
2016-12-19,437.07
2016-12-20,434.19
2016-12-21,432.56
2016-12-22,437.36
2016-12-23,438.23
2016-12-28,437.84
2016-12-29,439.09
2016-12-30,443.89
2017-01-02,393.56
2017-01-03,390.96
2017-01-06,423.91
2017-01-08,386.35
2017-01-09,376.94
2017-01-11,355.33
2017-01-12,407.87
2017-01-13,429.77
2017-01-16,428.52
2017-01-17,429.39
2017-01-18,431.69
2017-01-19,405.85
2017-01-20,397.69
2017-01-23,393.75
2017-01-24,388.95
2017-01-25,395.86
2017-01-26,392.12
2017-01-27,392.6
2017-01-30,391.83
2017-01-31,395.38
2017-02-02,394.33
2017-02-03,387.7
2017-02-05,392.88
2017-02-06,421.8
2017-02-08,384.34
2017-02-10,368.01
2017-02-11,365.99
2017-02-13,392.21
2017-02-14,393.85
2017-02-15,391.35
2017-02-16,393.85
2017-02-17,394.42
2017-02-20,393.94
2017-02-21,393.94
2017-02-22,400.76
2017-02-23,391.25
2017-02-24,392.21
2017-02-27,393.08
2017-02-28,398.26
2017-03-01,443.89
2017-03-02,393.17
2017-03-03,388.27
2017-03-04,404.6
2017-03-05,392.6
2017-03-07,404.03
2017-03-08,385.78
2017-03-10,369.06
2017-03-11,363.97
2017-03-13,391.73
2017-03-14,389.23
2017-03-15,390.2
2017-03-16,392.5
2017-03-17,397.59
2017-03-20,398.17
2017-03-21,399.13
2017-03-22,392.4
2017-03-23,401.53
2017-03-24,403.55
2017-03-27,404.41
2017-03-28,403.93
2017-03-29,404.12
2017-03-30,402.49
2017-03-31,408.25
2017-04-01,445.43
2017-04-04,400.76
2017-04-05,392.79
2017-04-07,405.95
2017-04-08,384.43
2017-04-09,370.79
2017-04-10,359.46
2017-04-12,413.83
2017-04-13,407.39
2017-04-18,400.86
2017-04-19,403.16
2017-04-20,398.65
2017-04-21,397.02
2017-04-24,401.63
2017-04-25,400.86
2017-04-26,402.78
2017-04-27,402.39
2017-04-28,386.64
2017-05-01,438.42
2017-05-04,394.81
2017-05-05,397.21
2017-05-06,422.66
2017-05-07,403.16
2017-05-09,369.83
2017-05-10,358.11
2017-05-12,415.65
2017-05-15,408.16
2017-05-16,408.73
2017-05-17,413.83
2017-05-18,416.52
2017-05-19,411.52
2017-05-22,408.73
2017-05-23,406.72
2017-05-24,412.1
2017-05-25,420.84
2017-05-26,421.61
2017-05-30,420.93
2017-05-31,424.01
2017-06-01,440.72
2017-06-02,390.77
2017-06-03,388.56
2017-06-04,394.81
2017-06-06,422.57
2017-06-07,407.77
2017-06-09,367.24
2017-06-10,363.49
2017-06-11,365.99
2017-06-12,412.1
2017-06-13,422.28
2017-06-14,423.72
2017-06-15,418.24
2017-06-16,427.27
2017-06-19,426.41
2017-06-20,423.91
2017-06-21,421.41
2017-06-22,412.87
2017-06-23,414.69
2017-06-26,415.27
2017-06-27,409.6
2017-06-28,410.94
2017-06-29,398.74
2017-06-30,404.6
2017-07-02,395.67
2017-07-03,387.6
2017-07-04,398.84
2017-07-06,419.88
2017-07-07,394.13
2017-07-08,382.99
2017-07-09,362.24
2017-07-11,362.05
2017-07-12,412.19
2017-07-13,394.81
2017-07-14,385.2
2017-07-17,383.09
2017-07-18,394.9
2017-07-19,384.05
2017-07-20,382.41
2017-07-21,378.96
2017-07-24,378.0
2017-07-25,376.36
2017-07-26,380.3
2017-07-27,382.32
2017-07-28,381.07
2017-07-31,387.22
2017-08-02,397.98
2017-08-03,384.91
2017-08-05,397.02
2017-08-06,423.05
2017-08-08,386.64
2017-08-09,361.19
2017-08-11,362.91
2017-08-12,421.13
2017-08-14,384.05
2017-08-15,386.26
2017-08-16,387.03
2017-08-17,384.53
2017-08-18,376.75
2017-08-21,377.9
2017-08-22,380.97
2017-08-23,381.84
2017-08-24,380.49
2017-08-25,377.71
2017-08-29,372.23
2017-08-30,375.11
2017-08-31,378.67
2017-09-01,436.4
2017-09-02,395.77
2017-09-03,391.25
2017-09-05,400.67
2017-09-06,419.11
2017-09-08,386.93
2017-09-10,366.28
2017-09-11,367.91
2017-09-13,359.65
2017-09-14,358.59
2017-09-15,361.95
2017-09-18,358.21
2017-09-19,363.59
2017-09-20,372.9
2017-09-21,372.23
2017-09-22,372.14
2017-09-25,372.42
2017-09-26,369.54
2017-09-27,369.25
2017-09-28,368.68
2017-09-29,369.06
2017-10-01,432.56
2017-10-02,397.3
2017-10-03,389.52
2017-10-04,396.73
2017-10-05,403.84
2017-10-07,398.17
2017-10-08,384.34
2017-10-10,367.53
2017-10-11,363.39
2017-10-13,372.14
2017-10-16,371.75
2017-10-17,373.96
2017-10-18,378.57
2017-10-19,375.11
2017-10-20,373.87
2017-10-23,368.39
2017-10-24,368.2
2017-10-25,363.78
2017-10-26,364.26
2017-10-27,365.12
2017-10-30,374.35
2017-10-31,359.65
2017-11-01,430.54
2017-11-04,400.47
2017-11-05,406.33
2017-11-07,394.81
2017-11-08,382.41
2017-11-09,365.12
2017-11-10,370.31
2017-11-12,424.78
2017-11-13,358.98
2017-11-14,368.01
2017-11-15,373.67
2017-11-16,379.92
2017-11-17,379.44
2017-11-20,384.24
2017-11-21,383.57
2017-11-22,395.19
2017-11-23,395.38
2017-11-24,396.73
2017-11-27,399.51
2017-11-28,408.54
2017-11-29,419.59
2017-11-30,424.49
2017-12-01,428.24
2017-12-04,402.68
2017-12-05,413.54
2017-12-06,419.01
2017-12-07,389.04
2017-12-09,362.24
2017-12-10,372.04
2017-12-12,429.29
2017-12-13,427.47
2017-12-14,427.47
2017-12-15,426.79
2017-12-18,431.21
2017-12-19,436.69
2017-12-20,436.11
2017-12-21,435.73
2017-12-22,435.25
2017-12-27,437.26
2017-12-28,435.34
2017-12-29,434.67
2018-01-02,476.75
2018-01-03,528.33
2018-01-05,561.95
2018-01-06,476.65
2018-01-08,445.05
2018-01-10,375.98
2018-01-11,343.89
2018-01-15,438.13
2018-01-16,446.49
2018-01-17,448.79
2018-01-18,444.95
2018-01-19,445.91
2018-01-22,447.83
2018-01-23,448.98
2018-01-24,447.74
2018-01-25,450.52
2018-01-26,448.7
2018-01-29,446.49
2018-01-30,451.48
2018-01-31,451.0
2018-02-01,437.26
2018-02-02,488.37
2018-02-03,518.15
2018-02-05,565.41
2018-02-07,478.47
2018-02-08,443.22
2018-02-10,344.47
2018-02-11,353.21
2018-02-13,515.65
2018-02-14,518.72
2018-02-15,526.22
2018-02-16,525.45
2018-02-19,524.49
2018-02-20,534.86
2018-02-21,540.82
2018-02-22,539.86
2018-02-23,547.54
2018-02-26,534.67
2018-02-27,541.39
2018-02-28,537.94
2018-03-01,441.11
2018-03-04,517.95
2018-03-05,570.02
2018-03-07,474.54
2018-03-08,444.28
2018-03-09,443.32
2018-03-10,347.26
2018-03-12,302.97
2018-03-13,537.74
2018-03-14,526.6
2018-03-15,507.2
2018-03-16,495.67
2018-03-19,503.55
2018-03-20,504.31
2018-03-21,505.08
2018-03-22,504.7
2018-03-23,508.35
2018-03-26,506.43
2018-03-27,511.04
2018-03-28,514.69
2018-03-29,519.49
2018-04-01,436.3
2018-04-04,520.64
2018-04-05,575.21
2018-04-06,479.72
2018-04-07,478.38
2018-04-09,440.34
2018-04-10,340.34
2018-04-12,293.85
2018-04-13,538.7
2018-04-16,536.01
2018-04-17,536.59
2018-04-18,537.55
2018-04-19,540.82
2018-04-20,537.94
2018-04-23,543.31
2018-04-24,558.88
2018-04-25,558.3
2018-04-26,556.96
2018-04-27,560.03
2018-04-30,558.3
2018-05-01,437.84
2018-05-02,492.6
2018-05-03,526.79
2018-05-04,530.83
2018-05-06,472.71
2018-05-07,478.38
2018-05-09,448.6
2018-05-10,331.41
2018-05-11,342.07
2018-05-12,302.97
2018-05-14,589.62
2018-05-15,585.0
2018-05-16,574.25
2018-05-17,533.13
2018-05-18,524.1
2018-05-21,534.09
2018-05-22,531.21
2018-05-23,524.49
2018-05-24,523.91
2018-05-25,509.5
2018-05-29,496.44
2018-05-30,495.86
2018-05-31,488.94
2018-06-02,488.37
2018-06-03,529.87
2018-06-04,534.67
2018-06-06,467.52
2018-06-07,471.65
2018-06-08,440.53
2018-06-09,447.83
2018-06-11,339.09
2018-06-12,292.69
2018-06-13,472.81
2018-06-14,485.29
2018-06-15,482.6
2018-06-18,484.72
2018-06-19,492.21
2018-06-20,479.05
2018-06-21,475.02
2018-06-22,483.95
2018-06-25,472.61
2018-06-26,481.45
2018-06-27,484.72
2018-06-28,486.06
2018-06-29,485.49
2018-07-02,511.04
2018-07-03,545.81
2018-07-06,472.71
2018-07-08,437.07
2018-07-09,449.18
2018-07-11,334.29
2018-07-12,291.83
2018-07-13,467.91
2018-07-16,461.86
2018-07-17,470.21
2018-07-18,449.08
2018-07-19,450.14
2018-07-20,446.68
2018-07-23,447.74
2018-07-24,451.96
2018-07-25,454.75
2018-07-26,449.08
2018-07-27,450.52
2018-07-30,449.08
2018-07-31,450.42
2018-08-01,440.43
2018-08-02,502.01
2018-08-03,542.74
2018-08-05,575.01
2018-08-06,463.3
2018-08-08,439.28
2018-08-10,325.07
2018-08-11,336.88
2018-08-13,444.08
2018-08-14,436.98
2018-08-15,436.69
2018-08-16,443.51
2018-08-17,446.1
2018-08-20,450.23
2018-08-21,449.85
2018-08-22,445.81
2018-08-23,447.45
2018-08-24,446.58
2018-08-28,460.7
2018-08-29,446.01
2018-08-30,433.42
2018-08-31,430.35
2018-09-01,444.28
2018-09-02,497.59
2018-09-03,544.28
2018-09-04,531.4
2018-09-05,580.01
2018-09-07,467.52
2018-09-08,441.4
2018-09-10,339.09
2018-09-11,332.18
2018-09-13,463.39
2018-09-14,466.37
2018-09-17,469.73
2018-09-18,466.47
2018-09-19,455.42
2018-09-20,453.98
2018-09-21,458.11
2018-09-24,464.07
2018-09-25,458.59
2018-09-26,461.57
2018-09-27,455.32
2018-09-28,458.3
2018-10-01,440.91
2018-10-04,544.66
2018-10-05,587.31
2018-10-07,468.39
2018-10-08,447.35
2018-10-09,450.71
2018-10-10,331.69
2018-10-12,285.11
2018-10-15,327.76
2018-10-16,336.5
2018-10-17,333.42
2018-10-18,336.11
2018-10-19,330.83
2018-10-22,344.76
2018-10-23,340.34
2018-10-24,348.7
2018-10-25,349.27
2018-10-26,334.96
2018-10-29,346.68
2018-10-30,344.09
2018-10-31,344.86
2018-11-01,439.19
2018-11-04,544.66
2018-11-05,606.14
2018-11-06,469.25
2018-11-07,462.24
2018-11-09,451.87
2018-11-10,327.76
2018-11-12,289.14
2018-11-13,326.6
2018-11-14,334.29
2018-11-15,312.58
2018-11-16,303.55
2018-11-19,296.54
2018-11-20,301.44
2018-11-21,304.41
2018-11-22,314.6
2018-11-23,326.6
