TimeShort,TimeLong,Price
-10.0,-10.0,5.1354
-9.342915811088297,-10.0,4.805400000000001
-8.576317590691307,-10.0,4.9725
-7.535934291581109,-10.0,4.8558
-6.714579055441479,-10.0,4.9566
-5.8932238193018485,-10.0,5.3154
-4.962354551676934,-10.0,5.0863499999999995
-4.140999315537304,-10.0,5.544599999999999
-3.374401095140315,-10.0,4.77225
-2.553045859000685,-10.0,5.7405
-1.567419575633128,-10.0,5.373149999999999
-0.9103353867214246,-10.0,5.7981
-0.1437371663244349,-10.0,5.7189
0.6228610540725512,-10.0,5.7981
1.3894592744695426,-10.0,5.7765
2.210814510609172,-10.0,5.1583499999999995
2.9774127310061598,-10.0,5.992649999999999
3.9082819986310735,-10.0,5.0661000000000005
4.674880219028063,-10.0,5.7981
5.441478439425051,-10.0,5.5056
6.262833675564682,-10.0,5.5503
7.029431895961672,-10.0,5.956650000000001
7.850787132101299,-10.0,5.04165
8.67214236824093,-10.0,5.93505
9.383983572895279,-10.0,4.9884
-9.575633127994525,-7.777777777777778,4.1541
-8.754277891854894,-7.777777777777778,4.33425
-7.932922655715263,-7.777777777777778,4.2651
-7.166324435318275,-7.777777777777778,4.5114
-6.454483230663929,-7.777777777777778,4.5604499999999994
-5.687885010266941,-7.777777777777778,4.48695
-4.921286789869952,-7.777777777777778,4.5114
-4.045174537987679,-7.777777777777778,4.47975
-3.169062286105407,-7.777777777777778,4.8399
-2.292950034223135,-7.777777777777778,4.63095
-1.5811088295687874,-7.777777777777778,4.42215
-0.924024640657084,-7.777777777777778,4.90905
-0.15742642026009612,-7.777777777777778,4.569000000000001
0.5544147843942504,-7.777777777777778,4.42215
1.3210130047912383,-7.777777777777778,4.2348
2.1971252566735107,-7.777777777777778,4.81695
2.908966461327857,-7.777777777777778,4.165649999999999
3.7850787132101296,-7.777777777777778,3.9941999999999998
4.606433949349761,-7.777777777777778,4.0863000000000005
5.263518138261464,-7.777777777777778,4.47255
6.139630390143736,-7.777777777777778,4.02585
6.960985626283367,-7.777777777777778,4.42215
7.672826830937712,-7.777777777777778,4.2636
8.439425051334702,-7.777777777777778,4.5402000000000005
9.206023271731691,-7.777777777777778,4.96815
-9.808350444900753,-5.555555555555555,6.929250000000001
-8.877481177275838,-5.555555555555555,5.2174499999999995
-8.220396988364135,-5.555555555555555,6.27225
-7.344284736481862,-5.555555555555555,6.36735
-6.577686516084873,-5.555555555555555,7.0503
-5.811088295687885,-5.555555555555555,6.05325
-4.934976043805612,-5.555555555555555,6.3096
-4.168377823408624,-5.555555555555555,6.56325
-3.4017796030116356,-5.555555555555555,5.889
-2.68993839835729,-5.555555555555555,7.2749999999999995
-1.868583162217659,-5.555555555555555,5.9379
-1.1567419575633124,-5.555555555555555,2.89035
-0.39014373716632456,-5.555555555555555,5.72175
0.4859685147159496,-5.555555555555555,2.8774499999999996
1.2525667351129357,-5.555555555555555,5.236199999999999
2.0739219712525667,-5.555555555555555,3.37605
2.7857631759069115,-5.555555555555555,5.21175
3.4976043805612598,-5.555555555555555,7.200149999999999
4.318959616700891,-5.555555555555555,5.3097
5.2498288843258045,-5.555555555555555,5.52585
6.071184120465432,-5.555555555555555,3.6714
6.837782340862425,-5.555555555555555,7.5921
7.604380561259411,-5.555555555555555,2.9481
8.261464750171115,-5.555555555555555,5.16855
8.918548939082818,-5.555555555555555,2.8499999999999996
9.904175222450377,-5.555555555555555,2.4207
-9.274469541409992,-3.333333333333334,2.4538499999999996
-8.507871321013004,-3.333333333333334,2.2578
-7.7412731006160165,-3.333333333333334,1.6051499999999996
-6.974674880219028,-3.333333333333334,2.50575
-6.20807665982204,-3.333333333333334,1.6023
-5.441478439425051,-3.333333333333334,1.8731999999999998
-4.674880219028062,-3.333333333333334,1.63245
-3.798767967145791,-3.333333333333334,2.08065
-3.032169746748802,-3.333333333333334,1.7031
-2.3203285420944564,-3.333333333333334,1.69875
-1.3894592744695409,-3.333333333333334,1.4596500000000001
-0.6776180698151943,-3.333333333333334,1.4784000000000002
0.1437371663244349,-3.333333333333334,1.3227
1.0746064339493504,-3.333333333333334,1.755
1.7316906228610556,-3.333333333333334,2.08785
2.553045859000685,-3.333333333333334,1.3789500000000001
3.429158110882957,-3.333333333333334,2.0907
4.195756331279945,-3.333333333333334,1.63245
5.0718685831622174,-3.333333333333334,2.1498
5.783709787816564,-3.333333333333334,1.6583999999999999
6.550308008213552,-3.333333333333334,1.5489
7.207392197125259,-3.333333333333334,1.79385
7.973990417522245,-3.333333333333334,1.4855999999999998
8.685831622176593,-3.333333333333334,1.75065
9.50718685831622,-3.333333333333334,1.86165
-9.45242984257358,-1.1111111111111107,3.17715
-8.795345653661876,-1.1111111111111107,1.4264999999999999
-8.028747433264886,-1.1111111111111107,0.9797999999999998
-7.316906228610541,-1.1111111111111107,1.12965
-6.605065023956194,-1.1111111111111107,0.2910000000000001
-5.838466803559205,-1.1111111111111107,0.8169000000000002
-5.017111567419575,-1.1111111111111107,1.2484499999999998
-4.250513347022587,-1.1111111111111107,0.4847999999999999
-3.4839151266255985,-1.1111111111111107,0.8990999999999999
-2.6625598904859684,-1.1111111111111107,1.0353000000000003
-1.7316906228610538,-1.1111111111111107,1.70025
-0.9103353867214246,-1.1111111111111107,1.0540500000000002
-0.1437371663244349,-1.1111111111111107,1.1260499999999998
0.5681040383299099,-1.1111111111111107,0.9746999999999999
1.3347022587268995,-1.1111111111111107,1.0373999999999999
2.101300479123889,-1.1111111111111107,2.00145
2.9226557152635184,-1.1111111111111107,1.116
3.798767967145791,-1.1111111111111107,2.0820000000000003
4.510609171800137,-1.1111111111111107,1.9711500000000002
5.277207392197125,-1.1111111111111107,0.9078000000000002
5.989048596851472,-1.1111111111111107,2.01585
6.755646817248461,-1.1111111111111107,0.7037999999999999
7.577002053388092,-1.1111111111111107,2.62095
8.39835728952772,-1.1111111111111107,0.47909999999999997
9.219712525667351,-1.1111111111111107,3.1815000000000007
-9.849418206707734,1.1111111111111107,5.4927
-9.082819986310746,1.1111111111111107,4.1065499999999995
-8.261464750171116,1.1111111111111107,4.4307
-7.4401095140314855,1.1111111111111107,5.3442
-6.509240246406571,1.1111111111111107,7.00995
-5.6331279945242985,1.1111111111111107,6.1080000000000005
-4.976043805612594,1.1111111111111107,5.1627
-4.099931553730322,1.1111111111111107,5.8168500000000005
-3.4428473648186175,1.1111111111111107,3.62955
-2.5667351129363443,1.1111111111111107,5.9811
-1.745379876796715,1.1111111111111107,3.7233
-0.924024640657084,1.1111111111111107,6.995550000000001
-0.15742642026009612,1.1111111111111107,6.81975
0.6091718001368918,1.1111111111111107,6.65835
1.3757700205338814,1.1111111111111107,6.0561
2.087611225188226,1.1111111111111107,4.416300000000001
2.854209445585216,1.1111111111111107,5.57475
3.675564681724845,1.1111111111111107,5.6037
4.387405886379192,1.1111111111111107,5.44515
5.1540041067761795,1.1111111111111107,5.97825
5.920602327173171,1.1111111111111107,4.56615
6.687200547570157,1.1111111111111107,4.9956
7.563312799452429,1.1111111111111107,5.4264
8.329911019849419,1.1111111111111107,5.076300000000001
9.041752224503764,1.1111111111111107,5.7524999999999995
9.917864476386036,1.1111111111111107,6.09
-9.370294318959617,3.333333333333332,6.393000000000001
-8.60369609856263,3.333333333333332,5.028
-7.563312799452429,3.333333333333332,5.068499999999999
-6.741957563312799,3.333333333333332,5.0835
-5.865845311430527,3.333333333333332,4.0649999999999995
-5.099247091033538,3.333333333333332,6.345000000000001
-4.387405886379192,3.333333333333332,3.4365000000000006
-3.456536618754278,3.333333333333332,6.401999999999999
-2.5804243668720055,3.333333333333332,3.657
-1.8138261464750176,3.333333333333332,3.1590000000000007
-1.0472279260780297,3.333333333333332,2.6054999999999997
-0.28062970568104006,3.333333333333332,2.7495000000000003
0.37645448323066333,3.333333333333332,1.5270000000000001
