TimeShort,TimeLong,Price
1.428571428571427,-1.5384615384615383,1.9272
4.2857142857142865,-1.5384615384615383,1.9476
7.142857142857142,-1.5384615384615383,1.944
-10.0,-1.1538461538461533,1.944
-1.4285714285714288,-1.1538461538461533,1.9607999999999999
1.428571428571427,-1.1538461538461533,1.9607999999999999
4.2857142857142865,-1.1538461538461533,1.9607999999999999
7.142857142857142,-1.1538461538461533,1.9607999999999999
-10.0,-0.7692307692307683,1.9607999999999999
-1.4285714285714288,-0.7692307692307683,1.9607999999999999
1.428571428571427,-0.7692307692307683,1.959
4.2857142857142865,-0.7692307692307683,1.9811999999999996
7.142857142857142,-0.7692307692307683,1.9811999999999996
-10.0,-0.384615384615385,1.9811999999999996
-1.4285714285714288,-0.384615384615385,1.9752
1.428571428571427,-0.384615384615385,1.9788000000000001
4.2857142857142865,-0.384615384615385,1.9595999999999996
7.142857142857142,-0.384615384615385,1.9476
-10.0,0.0,1.956
-1.4285714285714288,0.0,1.956
1.428571428571427,0.0,1.9272
4.2857142857142865,0.0,1.8996
7.142857142857142,0.0,1.9495200000000001
-10.0,0.384615384615385,1.9661999999999997
-1.4285714285714288,0.384615384615385,1.9661999999999997
1.428571428571427,0.384615384615385,1.9668
4.2857142857142865,0.384615384615385,1.9668
7.142857142857142,0.384615384615385,1.9428
-10.0,0.7692307692307683,1.9368000000000003
-1.4285714285714288,0.7692307692307683,1.9368000000000003
1.428571428571427,0.7692307692307683,1.9176
4.2857142857142865,0.7692307692307683,1.9097999999999997
7.142857142857142,0.7692307692307683,1.89804
-10.0,1.1538461538461533,1.89804
-1.4285714285714288,1.1538461538461533,1.9254000000000002
1.428571428571427,1.1538461538461533,1.9254000000000002
4.2857142857142865,1.1538461538461533,1.9254000000000002
7.142857142857142,1.1538461538461533,1.9254000000000002
-10.0,1.5384615384615365,1.9056
-1.4285714285714288,1.5384615384615365,1.9082400000000002
1.428571428571427,1.5384615384615365,1.9082400000000002
4.2857142857142865,1.5384615384615365,1.9311599999999998
7.142857142857142,1.5384615384615365,1.9584000000000001
-10.0,1.9230769230769234,1.9584000000000001
-1.4285714285714288,1.9230769230769234,1.9584000000000001
1.428571428571427,1.9230769230769234,1.9194
4.2857142857142865,1.9230769230769234,1.9194
7.142857142857142,1.9230769230769234,1.90236
-10.0,2.3076923076923084,1.90236
-1.4285714285714288,2.3076923076923084,1.90236
1.428571428571427,2.3076923076923084,1.9163999999999999
4.2857142857142865,2.3076923076923084,1.92672
7.142857142857142,2.3076923076923084,1.8984
-10.0,2.6923076923076916,1.8984
-1.4285714285714288,2.6923076923076916,1.8984
1.428571428571427,2.6923076923076916,1.9159200000000003
4.2857142857142865,2.6923076923076916,1.9159200000000003
-10.0,3.0769230769230766,1.9159200000000003
-1.4285714285714288,3.0769230769230766,1.9159200000000003
1.428571428571427,3.0769230769230766,1.9404000000000001
4.2857142857142865,3.0769230769230766,1.9456799999999999
7.142857142857142,3.0769230769230766,1.9456799999999999
-10.0,3.4615384615384635,1.9644000000000001
-1.4285714285714288,3.4615384615384635,1.9644000000000001
1.428571428571427,3.4615384615384635,1.9411200000000002
4.2857142857142865,3.4615384615384635,1.9457999999999998
7.142857142857142,3.4615384615384635,1.9303199999999996
-10.0,3.8461538461538467,1.9303199999999996
-1.4285714285714288,3.8461538461538467,1.9228800000000001
1.428571428571427,3.8461538461538467,2.0100000000000002
4.2857142857142865,3.8461538461538467,2.0136000000000003
7.142857142857142,3.8461538461538467,2.04
-10.0,4.230769230769232,2.04
-1.4285714285714288,4.230769230769232,2.04
1.428571428571427,4.230769230769232,2.0484
4.2857142857142865,4.230769230769232,2.0484
7.142857142857142,4.230769230769232,2.0502000000000002
-10.0,4.615384615384615,2.0484
1.428571428571427,4.615384615384615,2.0484
4.2857142857142865,4.615384615384615,2.0484
7.142857142857142,4.615384615384615,2.03496
-10.0,5.0,2.0232
1.428571428571427,5.0,2.0185199999999996
4.2857142857142865,5.0,2.0105999999999997
7.142857142857142,5.0,2.0052
-10.0,5.384615384615385,2.0172
-1.4285714285714288,5.384615384615385,2.02044
1.428571428571427,5.384615384615385,2.0208
4.2857142857142865,5.384615384615385,2.0208
7.142857142857142,5.384615384615385,1.9571999999999998
-10.0,5.769230769230768,1.9571999999999998
1.428571428571427,5.769230769230768,1.944
4.2857142857142865,5.769230769230768,1.9476
7.142857142857142,5.769230769230768,1.9644000000000001
-10.0,6.153846153846153,1.9488000000000003
-1.4285714285714288,6.153846153846153,1.9739999999999998
1.428571428571427,6.153846153846153,1.9739999999999998
4.2857142857142865,6.153846153846153,2.034
7.142857142857142,6.153846153846153,2.0742000000000003
-10.0,6.5384615384615365,2.0352
-1.4285714285714288,6.5384615384615365,2.0352
1.428571428571427,6.5384615384615365,2.0376000000000003
4.2857142857142865,6.5384615384615365,2.0376000000000003
7.142857142857142,6.5384615384615365,2.0376000000000003
-10.0,6.923076923076923,2.0376000000000003
-1.4285714285714288,6.923076923076923,2.0232
1.428571428571427,6.923076923076923,2.0232
4.2857142857142865,6.923076923076923,2.02224
7.142857142857142,6.923076923076923,2.0136000000000003
-10.0,7.307692307692307,2.0136000000000003
-1.4285714285714288,7.307692307692307,2.0136000000000003
1.428571428571427,7.307692307692307,1.9854000000000003
4.2857142857142865,7.307692307692307,1.9854000000000003
7.142857142857142,7.307692307692307,1.9854000000000003
-10.0,7.692307692307693,1.9854000000000003
1.428571428571427,7.692307692307693,1.9854000000000003
4.2857142857142865,7.692307692307693,1.9854000000000003
7.142857142857142,7.692307692307693,1.9704000000000002
-10.0,8.076923076923077,1.9638000000000002
-1.4285714285714288,8.076923076923077,1.9638000000000002
1.428571428571427,8.076923076923077,1.9638000000000002
4.2857142857142865,8.076923076923077,1.9362
7.142857142857142,8.076923076923077,1.93152
-10.0,8.461538461538463,1.93152
-1.4285714285714288,8.461538461538463,1.93152
1.428571428571427,8.461538461538463,1.93152
4.2857142857142865,8.461538461538463,1.93152
7.142857142857142,8.461538461538463,1.93152
-10.0,8.846153846153847,1.9404000000000001
-1.4285714285714288,8.846153846153847,1.9404000000000001
1.428571428571427,8.846153846153847,1.8888000000000003
4.2857142857142865,8.846153846153847,1.8820800000000002
7.142857142857142,8.846153846153847,1.863
-10.0,9.23076923076923,1.8534000000000002
-1.4285714285714288,9.23076923076923,1.8546
1.428571428571427,9.23076923076923,1.8521999999999998
4.2857142857142865,9.23076923076923,1.84692
7.142857142857142,9.23076923076923,1.8636000000000004
-10.0,9.615384615384613,1.8588
-1.4285714285714288,9.615384615384613,1.8804
1.428571428571427,9.615384615384613,1.8924
4.2857142857142865,9.615384615384613,1.9002000000000003
7.142857142857142,9.615384615384613,1.89168
